,Especie,Dap,HC,HT,CF,VOL M3,ESTE,NORTE,Condicion,Dap_Outlier,HT_Outlier,Color,Dap_z,HT_z,HT_zscore,Dap_zscore
3248,Aguanillo,69.0,18.0,22.0,1,4.375,674244.0,9634958.0,True,False,False,Inlier,1.8425173929925092,,,1.8425173929925092
3249,Azucar huayo,63.0,20.0,24.0,1,4.052,674131.0,9634999.0,True,False,False,Inlier,0.1927101252337946,1.3850686083027464,1.3850686083027464,0.1927101252337946
3250,Cumala blanca,48.0,16.0,20.0,1,1.882,674127.0,9635003.0,True,False,False,Inlier,-0.8922909570664038,-0.34609901955940237,-0.34609901955940237,-0.8922909570664038
3251,Palisangre,84.0,20.0,24.0,1,0.0,674121.0,9635007.0,False,False,False,Inlier,0.43507086860703315,1.4876396033581298,1.4876396033581298,0.43507086860703315
3252,Panguana,110.0,20.0,24.0,1,12.354,674002.0,9635009.0,True,False,False,Inlier,1.4681041511882371,1.2712629510407378,1.2712629510407378,1.4681041511882371
3253,Machimango negro,62.0,14.0,18.0,1,0.0,673879.0,9634996.0,False,False,False,Inlier,0.037084574641268964,-0.5773502691896257,-0.5773502691896257,0.037084574641268964
3254,Machimango blanco,52.0,18.0,21.0,1,2.485,673874.0,9634993.0,True,False,False,Inlier,-0.7868614823360145,0.6861739794960495,0.6861739794960495,-0.7868614823360145
3255,Cumala llorona,47.0,14.0,17.0,1,0.0,673636.0,9634988.0,False,False,False,Inlier,-1.210170796511177,-1.3202993603992983,-1.3202993603992983,-1.210170796511177
3256,Zapotillo,48.0,17.0,20.0,1,2.0,673577.0,9634903.0,True,False,False,Inlier,-1.0076887290996581,-0.5905863785521983,-0.5905863785521983,-1.0076887290996581
3257,Cumala blanca,55.0,18.0,21.0,1,2.78,673576.0,9634932.0,True,False,False,Inlier,-0.11390948388081742,0.09305176734769184,0.09305176734769184,-0.11390948388081742
3258,Cumala llorona,48.0,17.0,20.0,1,2.0,673595.0,9634942.0,True,False,False,Inlier,-1.108618002398351,-0.09585311515779432,-0.09585311515779432,-1.108618002398351
3259,Mari mari,60.0,16.0,19.0,1,2.941,673616.0,9634953.0,True,False,False,Inlier,-0.5237844453419601,-0.7538363066373317,-0.7538363066373317,-0.5237844453419601
3260,Canela moena,62.0,17.0,20.0,2,3.336,673655.0,9634894.0,True,False,False,Inlier,1.0899362754173634,0.6174249230386354,0.6174249230386354,1.0899362754173634
3261,Azucar huayo,64.0,18.0,21.0,1,3.764,673758.0,9634909.0,True,False,False,Inlier,0.2874133867772594,0.01592032883106568,0.01592032883106568,0.2874133867772594
3262,Machimango blanco,59.0,17.0,20.0,1,3.021,673766.0,9634893.0,True,False,False,Inlier,0.05908174952693601,0.10357343086732793,0.10357343086732793,0.05908174952693601
3263,Cumala blanca,55.0,18.0,21.0,1,2.78,673867.0,9634895.0,True,False,False,Inlier,-0.11390948388081742,0.09305176734769184,0.09305176734769184,-0.11390948388081742
3264,Aguanillo,58.0,18.0,21.0,1,3.091,673898.0,9634893.0,True,False,False,Inlier,0.4782197246537195,,,0.4782197246537195
3265,Mari mari,68.0,17.0,20.0,1,4.013,673925.0,9634945.0,True,False,False,Inlier,-0.0587365216163819,-0.39557746783939207,-0.39557746783939207,-0.0587365216163819
3266,Cumala blanca,47.0,17.0,20.0,1,1.917,674011.0,9634902.0,True,False,False,Inlier,-1.0034883103786305,-0.34609901955940237,-0.34609901955940237,-1.0034883103786305
3267,Mari mari,63.0,15.0,21.0,2,3.039,674034.0,9634915.0,True,False,False,Inlier,-0.34939147394486825,-0.037318629041452465,-0.037318629041452465,-0.34939147394486825
3268,Anuje rumo,57.0,16.0,19.0,1,2.654,674071.0,9634951.0,True,False,False,Inlier,-0.6629957547702566,-0.29119418587370977,-0.29119418587370977,-0.6629957547702566
3269,Anuje rumo,62.0,17.0,20.0,1,3.336,674079.0,9634966.0,True,False,False,Inlier,-0.18900938110396565,0.133791923239271,0.133791923239271,-0.18900938110396565
3270,Cumala llorona,59.0,17.0,20.0,2,3.021,674090.0,9634932.0,True,False,False,Inlier,0.008462732842735745,-0.09585311515779432,-0.09585311515779432,0.008462732842735745
3271,Zapotillo,55.0,17.0,20.0,1,2.625,674097.0,9634909.0,True,False,False,Inlier,-0.22150433364110125,-0.5905863785521983,-0.5905863785521983,-0.22150433364110125
3272,Palisangre,50.0,16.0,20.0,1,2.042,674112.0,9634914.0,True,False,False,Inlier,-1.6268311649166654,-0.23463583987925024,-0.23463583987925024,-1.6268311649166654
3273,Ana caspi,88.0,20.0,25.0,1,7.907,674134.0,9634905.0,True,False,True,Inlier,0.6979178399838689,1.7634392159466574,1.7634392159466574,0.6979178399838689
3274,Cumala llorona,59.0,17.0,21.0,1,3.021,674146.0,9634915.0,True,False,False,Inlier,0.008462732842735745,0.3122956332560403,0.3122956332560403,0.008462732842735745
3275,Cumala llorona,69.0,17.0,20.0,2,4.132,674228.0,9634905.0,True,False,False,Inlier,1.0239906739709963,-0.09585311515779432,-0.09585311515779432,1.0239906739709963
3276,Ana caspi,68.0,18.0,23.0,1,4.249,674251.0,9634925.0,True,False,False,Inlier,-0.39036082575368974,0.7821706199763404,0.7821706199763404,-0.39036082575368974
3277,Cumala llorona,70.0,18.0,21.0,1,4.503,674257.0,9634905.0,True,False,False,Inlier,1.1255434680838223,0.3122956332560403,0.3122956332560403,1.1255434680838223
3278,Palisangre,82.0,17.0,22.0,1,5.836,674266.0,9634894.0,True,False,False,Inlier,0.3137825136938744,0.6265018817394398,0.6265018817394398,0.3137825136938744
3279,Mari mari,62.0,16.0,19.0,1,3.14,674386.0,9634841.0,True,False,False,Inlier,-0.4075224644105655,-0.7538363066373317,-0.7538363066373317,-0.4075224644105655
3280,Mari mari,109.0,15.0,21.0,2,9.098,674340.0,9634828.0,True,False,False,Inlier,2.3246340874772065,-0.037318629041452465,-0.037318629041452465,2.3246340874772065
3281,Cumala llorona,62.0,18.0,21.0,1,3.532,674348.0,9634842.0,True,False,False,Inlier,0.3131211151812139,0.3122956332560403,0.3122956332560403,0.3131211151812139
3282,Machimango negro,62.0,16.0,19.0,1,0.0,674310.0,9634838.0,False,False,False,Inlier,0.037084574641268964,-0.11547005383792514,-0.11547005383792514,0.037084574641268964
3283,Mari mari,59.0,17.0,20.0,1,3.021,674304.0,9634828.0,True,False,False,Inlier,-0.5819154358076574,-0.39557746783939207,-0.39557746783939207,-0.5819154358076574
3284,Ana caspi,79.0,18.0,22.0,1,5.735,674061.0,9634858.0,True,False,False,Inlier,0.20819244040196752,0.29153632199118196,0.29153632199118196,0.20819244040196752
3285,Marupa,49.0,16.0,19.0,1,1.961,674032.0,9634824.0,True,False,False,Inlier,-0.9332597805781783,-0.6824372531572895,-0.6824372531572895,-0.9332597805781783
3286,Almendro,51.0,12.0,18.0,1,0.0,674000.0,9634841.0,False,False,False,Inlier,-1.293170209881801,-0.3614149261173269,-0.3614149261173269,-1.293170209881801
3287,Panguana,85.0,18.0,22.0,1,6.639,673918.0,9634791.0,True,False,False,Inlier,0.21027162592188478,0.3545699387256483,0.3545699387256483,0.21027162592188478
3288,Cumala blanca,50.0,15.0,19.0,1,1.914,673792.0,9634853.0,True,False,False,Inlier,-0.6698962504419506,-0.7852498064664966,-0.7852498064664966,-0.6698962504419506
3289,Cumala blanca,48.0,18.0,21.0,1,2.117,673805.0,9634791.0,True,False,False,Inlier,-0.8922909570664038,0.09305176734769184,0.09305176734769184,-0.8922909570664038
3290,Zapotillo,50.0,17.0,20.0,1,2.17,673800.0,9634795.0,True,False,False,Inlier,-0.783064616111499,-0.5905863785521983,-0.5905863785521983,-0.783064616111499
3291,Cumala blanca,57.0,15.0,20.0,2,2.488,673774.0,9634799.0,True,False,False,Inlier,0.10848522274363583,-0.34609901955940237,-0.34609901955940237,0.10848522274363583
3292,Ana caspi,69.0,16.0,21.0,1,3.889,673696.0,9634830.0,True,False,False,Inlier,-0.3359468924668118,-0.1990979759939765,-0.1990979759939765,-0.3359468924668118
3293,Pashaco,86.0,17.0,21.0,2,6.419,673566.0,9634795.0,True,False,False,Inlier,0.7647752848911733,0.13351929129294018,0.13351929129294018,0.7647752848911733
3294,Aguanillo,50.0,17.0,20.0,2,2.17,673560.2599,9634722.018,True,False,False,Inlier,-0.5139967614108548,,,-0.5139967614108548
3295,Quillosisa,54.0,17.0,20.0,1,0.0,673658.0,9634732.0,False,False,False,Inlier,-0.8083821403476152,-0.2688281016089423,-0.2688281016089423,-0.8083821403476152
3296,Pashaco,77.0,18.0,22.0,1,5.448,673680.0,9634745.0,True,False,False,Inlier,0.17488238887071256,0.5654934690053944,0.5654934690053944,0.17488238887071256
3297,Panguana,69.0,17.0,21.0,1,4.132,673699.0,9634741.0,True,False,False,Inlier,-0.5947411902485807,-0.1037765674318965,-0.1037765674318965,-0.5947411902485807
3298,Cumala caupuri,54.0,17.0,20.0,1,2.531,673701.0,9634741.0,True,False,False,Inlier,-0.42692060683769245,-0.6380297172020211,-0.6380297172020211,-0.42692060683769245
3299,Zapotillo,52.0,19.0,22.0,1,0.0,673846.0,9634760.0,False,False,False,Inlier,-0.5584405031233399,0.15541746804005274,0.15541746804005274,-0.5584405031233399
3300,Zapotillo,88.0,19.0,22.0,1,7.511,673837.0,9634751.0,True,True,False,Inlier,3.484793530663524,0.15541746804005274,0.15541746804005274,3.484793530663524
3301,Azucar huayo,53.0,17.0,20.0,1,2.438,673893.0,9634771.0,True,False,False,Inlier,-0.7543224902008536,-0.4404624309928279,-0.4404624309928279,-0.7543224902008536
3302,Mari mari,58.0,16.0,20.0,1,2.748,674027.0,9634765.0,True,False,False,Inlier,-0.6400464262733546,-0.39557746783939207,-0.39557746783939207,-0.6400464262733546
3303,Almendro,71.0,10.0,17.0,1,2.573,674026.0,9634769.0,True,False,False,Inlier,-0.32550905380962086,-0.8342248637091734,-0.8342248637091734,-0.32550905380962086
3304,Yacushapana,70.0,16.0,19.0,1,4.002,674092.0,9634767.0,True,False,False,Inlier,-0.24222862734303796,-0.8404874752560845,-0.8404874752560845,-0.24222862734303796
3305,Cumala blanca,60.0,17.0,20.0,1,3.124,674161.0,9634786.0,True,False,False,Inlier,0.4420772826803157,-0.34609901955940237,-0.34609901955940237,0.4420772826803157
3306,Pashaco,68.0,18.0,21.0,1,4.249,674386.0,9634692.0,True,False,False,Inlier,-0.41501050714974813,0.13351929129294018,0.13351929129294018,-0.41501050714974813
3307,Pashaco,88.0,18.0,21.0,1,7.116,674337.0,9634681.0,True,False,False,Inlier,0.8958625951179423,0.13351929129294018,0.13351929129294018,0.8958625951179423
3308,Zapotillo,73.0,16.0,21.0,1,4.353,674309.0,9634658.0,True,False,False,Inlier,1.8001126832523306,-0.21758445525607278,-0.21758445525607278,1.8001126832523306
3309,Machimango blanco,90.0,17.0,20.0,1,7.03,674299.0,9634663.0,True,True,False,Inlier,3.8054017763485737,0.10357343086732793,0.10357343086732793,3.8054017763485737
3310,Zapotillo,52.0,17.0,20.0,1,2.347,674286.0,9634678.0,True,False,False,Inlier,-0.5584405031233399,-0.5905863785521983,-0.5905863785521983,-0.5584405031233399
3311,Cumala llorona,59.0,18.0,21.0,1,3.199,674227.0,9634636.0,True,False,False,Inlier,0.008462732842735745,0.3122956332560403,0.3122956332560403,0.008462732842735745
3312,Pashaco,64.0,17.0,21.0,2,3.555,674146.0,9634701.0,True,False,False,Inlier,-0.6771851276032863,0.13351929129294018,0.13351929129294018,-0.6771851276032863
3313,Yacushapana,70.0,12.0,18.0,1,3.002,674137.0,9634693.0,True,False,False,Inlier,-0.24222862734303796,-1.2759207455694772,-1.2759207455694772,-0.24222862734303796
3314,Azucar huayo,52.0,17.0,20.0,1,0.0,673968.0,9634664.0,False,False,False,Inlier,-0.8490257517443184,-0.4404624309928279,-0.4404624309928279,-0.8490257517443184
3315,Pashaco,70.0,17.0,21.0,1,4.253,673936.0,9634699.0,True,False,False,Inlier,-0.2839231969229791,0.13351929129294018,0.13351929129294018,-0.2839231969229791
3316,Pashaco,69.0,18.0,21.0,2,4.375,673915.0,9634657.0,True,False,False,Inlier,-0.34946685203636363,0.13351929129294018,0.13351929129294018,-0.34946685203636363
3317,Cumala blanca,48.0,17.0,20.0,1,2.0,673894.0,9634680.0,True,False,False,Inlier,-0.8922909570664038,-0.34609901955940237,-0.34609901955940237,-0.8922909570664038
3318,Cumala blanca,47.0,17.0,21.0,1,1.917,673854.0,9634677.0,True,False,False,Inlier,-1.0034883103786305,0.09305176734769184,0.09305176734769184,-1.0034883103786305
3319,Cumala blanca,47.0,17.0,20.0,2,1.917,673843.0,9634679.0,True,False,False,Inlier,-1.0034883103786305,-0.34609901955940237,-0.34609901955940237,-1.0034883103786305
3320,Panguana,59.0,18.0,21.0,1,3.199,673828.0,9634688.0,True,False,False,Inlier,-1.0978742003551216,-0.1037765674318965,-0.1037765674318965,-1.0978742003551216
3321,Ana caspi,55.0,18.0,22.0,1,2.78,673750.0,9634670.0,True,False,False,Inlier,-1.097741958483103,0.29153632199118196,0.29153632199118196,-1.097741958483103
3322,Panguana,90.0,18.0,22.0,1,7.443,673643.0,9634691.0,True,False,False,Inlier,0.46183813097515525,0.3545699387256483,0.3545699387256483,0.46183813097515525
3323,Cumala caupuri,49.0,18.0,20.0,1,2.206,673650.0,9634692.0,True,False,False,Inlier,-0.9709536758623786,-0.6380297172020211,-0.6380297172020211,-0.9709536758623786
3324,Quillosisa,48.0,17.0,20.0,1,2.0,673622.0,9634670.0,True,False,False,Inlier,-1.303904846570312,-0.2688281016089423,-0.2688281016089423,-1.303904846570312
3325,Mari mari,99.0,18.0,21.0,2,9.006,673560.2752,9634677.005,True,False,False,Inlier,1.7433241828202335,-0.037318629041452465,-0.037318629041452465,1.7433241828202335
3326,Machimango blanco,52.0,17.0,20.0,1,2.347,673663.0,9634579.0,True,False,False,Inlier,-0.7868614823360145,0.10357343086732793,0.10357343086732793,-0.7868614823360145
3327,Cumala llorona,59.0,17.0,20.0,1,3.021,673685.0,9634585.0,True,False,False,Inlier,0.008462732842735745,-0.09585311515779432,-0.09585311515779432,0.008462732842735745
3328,Cumala blanca,50.0,18.0,21.0,1,2.297,673796.0,9634596.0,True,False,False,Inlier,-0.6698962504419506,0.09305176734769184,0.09305176734769184,-0.6698962504419506
3329,Mari mari,100.0,18.0,21.0,2,9.189,673855.0,9634594.0,True,False,False,Inlier,1.8014551732859307,-0.037318629041452465,-0.037318629041452465,1.8014551732859307
3330,Cumala blanca,48.0,17.0,20.0,1,2.0,673930.0,9634606.0,True,False,False,Inlier,-0.8922909570664038,-0.34609901955940237,-0.34609901955940237,-0.8922909570664038
3331,Anuje rumo,59.0,17.0,20.0,1,3.021,674042.0,9634591.0,True,False,False,Inlier,-0.47340120530374025,0.133791923239271,0.133791923239271,-0.47340120530374025
3332,Ana caspi,81.0,18.0,22.0,1,6.029,674063.0,9634615.0,True,False,False,Inlier,0.31702030697572336,0.29153632199118196,0.29153632199118196,0.31702030697572336
3333,Cumala blanca,48.0,17.0,20.0,1,2.0,674131.0,9634598.0,True,False,False,Inlier,-0.8922909570664038,-0.34609901955940237,-0.34609901955940237,-0.8922909570664038
3334,Marupa,66.0,15.0,20.0,1,3.336,674179.0,9634618.0,True,False,False,Inlier,0.8632652970348148,-0.2873420013293849,-0.2873420013293849,0.8632652970348148
3335,Palisangre,74.0,17.0,22.0,1,4.752,674201.0,9634608.0,True,False,False,Inlier,-0.17137090595876053,0.6265018817394398,0.6265018817394398,-0.17137090595876053
3336,Palta moena,58.0,17.0,20.0,1,2.92,674267.0,9634607.0,True,False,False,Inlier,0.7236842105263163,0.9799578870122234,0.9799578870122234,0.7236842105263163
3337,Almendro,49.0,13.0,19.0,1,0.0,674335.0,9634578.0,False,False,False,Inlier,-1.389936325489019,0.11139501147451951,0.11139501147451951,-1.389936325489019
3338,Cumala llorona,69.0,18.0,21.0,1,4.375,674194.0,9634549.0,True,False,False,Inlier,1.0239906739709963,0.3122956332560403,0.3122956332560403,1.0239906739709963
3339,Cumala blanca,50.0,18.0,21.0,1,2.297,674169.0,9634543.0,True,False,False,Inlier,-0.6698962504419506,0.09305176734769184,0.09305176734769184,-0.6698962504419506
3340,Panguana,58.0,19.0,22.0,1,3.263,674158.0,9634522.0,True,False,False,Inlier,-1.1481875013657756,0.3545699387256483,0.3545699387256483,-1.1481875013657756
3341,Mari mari,61.0,18.0,21.0,1,3.419,674122.0,9634508.0,True,False,False,Inlier,-0.4656534548762628,-0.037318629041452465,-0.037318629041452465,-0.4656534548762628
3342,Azucar huayo,62.0,19.0,22.0,1,3.729,674100.0,9634505.0,True,False,False,Inlier,0.09800686369032979,0.47230308865495924,0.47230308865495924,0.09800686369032979
3343,Marupa,64.0,15.0,20.0,2,3.137,674101.0,9634521.0,True,False,False,Inlier,0.6519094055509332,-0.2873420013293849,-0.2873420013293849,0.6519094055509332
3344,Palisangre,48.0,10.0,18.0,2,1.176,674050.0,9634514.0,True,False,False,Inlier,-1.748119519829824,-1.0957735614979403,-1.0957735614979403,-1.748119519829824
3345,Cumala blanca,48.0,17.0,21.0,1,0.0,673977.0,9634519.0,False,False,False,Inlier,-0.8922909570664038,0.09305176734769184,0.09305176734769184,-0.8922909570664038
3346,Cumala blanca,65.0,18.0,21.0,1,3.882,673889.0,9634532.0,True,False,False,Inlier,0.9980640492414489,0.09305176734769184,0.09305176734769184,0.9980640492414489
3347,Sacha casho,103.0,16.0,20.0,1,8.666,673842.0,9634535.0,True,False,False,Inlier,1.439133206931166,-0.7098569450910557,-0.7098569450910557,1.439133206931166
3348,Mari mari,65.0,17.0,21.0,1,0.0,673782.0,9634510.0,False,False,False,Inlier,-0.23312949301347372,-0.037318629041452465,-0.037318629041452465,-0.23312949301347372
3349,Palisangre,69.0,18.0,22.0,1,4.375,673718.0,9634528.0,True,False,False,Inlier,-0.47459179324165734,0.6265018817394398,0.6265018817394398,-0.47459179324165734
3350,Machimango blanco,66.0,17.0,21.0,1,3.78,673717.0,9634521.0,True,False,False,Inlier,0.9050249813898865,0.6861739794960495,0.6861739794960495,0.9050249813898865
3351,Cumala caupuri,54.0,17.0,20.0,1,2.531,673675.0,9634518.0,True,False,False,Inlier,-0.42692060683769245,-0.6380297172020211,-0.6380297172020211,-0.42692060683769245
3352,Machimango blanco,65.0,16.0,19.0,1,3.451,673654.0,9634519.0,True,False,False,Inlier,0.7841759482666079,-0.47902711776139373,-0.47902711776139373,0.7841759482666079
3353,Cumala llorona,69.0,17.0,20.0,1,4.132,673631.0,9634520.0,True,False,False,Inlier,1.0239906739709963,-0.09585311515779432,-0.09585311515779432,1.0239906739709963
3354,Machimango blanco,74.0,17.0,20.0,1,4.752,673587.0,9634517.0,True,True,False,Inlier,1.8718172463761156,0.10357343086732793,0.10357343086732793,1.8718172463761156
3355,Panguana,83.0,20.0,23.0,1,7.034,673568.0,9634487.0,True,False,False,Inlier,0.1096450239005766,0.8129164448831931,0.8129164448831931,0.1096450239005766
3356,Ana caspi,65.0,18.0,22.0,1,0.0,673609.0,9634475.0,False,False,False,Inlier,-0.5536026256143236,0.29153632199118196,0.29153632199118196,-0.5536026256143236
3357,Azucar huayo,51.0,16.0,19.0,1,2.125,673594.0,9634455.0,True,False,False,Inlier,-0.9437290132877832,-0.8968451908167214,-0.8968451908167214,-0.9437290132877832
3358,Machimango blanco,57.0,15.0,19.0,1,0.0,673587.0,9634471.0,False,False,False,Inlier,-0.18261631671962128,-0.47902711776139373,-0.47902711776139373,-0.18261631671962128
3359,Anuje rumo,54.0,16.0,18.0,1,2.382,673632.0,9634485.0,True,False,False,Inlier,-0.9473875789700312,-0.7161802949866906,-0.7161802949866906,-0.9473875789700312
3360,Palisangre,55.0,15.0,19.0,1,0.0,673650.0,9634456.0,False,False,False,Inlier,-1.3236102776337684,-0.6652047006885953,-0.6652047006885953,-1.3236102776337684
3361,Marupa,58.0,18.0,22.0,1,3.091,673657.0,9634457.0,True,False,False,Inlier,0.01784173109928867,0.5028485023264243,0.5028485023264243,0.01784173109928867
3362,Cumala blanca,46.0,12.0,18.0,1,1.296,673709.0,9634447.0,True,False,False,Inlier,-1.114685663690857,-1.2244005933735909,-1.2244005933735909,-1.114685663690857
3363,Cachimbo,61.0,15.0,19.0,1,0.0,673716.0,9634448.0,False,False,False,Inlier,-0.8639218749454998,-1.0391924211663814,-1.0391924211663814,-0.8639218749454998
3364,Panguana,58.0,15.0,20.0,1,0.0,673755.0,9634459.0,False,False,False,Inlier,-1.1481875013657756,-0.5621230735894414,-0.5621230735894414,-1.1481875013657756
3365,Almendro,60.0,12.0,18.0,1,2.205,673769.0,9634459.0,True,False,False,Inlier,-0.8577226896493199,-0.3614149261173269,-0.3614149261173269,-0.8577226896493199
3366,Pashaco,61.0,14.0,19.0,1,2.659,673783.0,9634446.0,True,False,False,Inlier,-0.8738160929434399,-0.7304290641319682,-0.7304290641319682,-0.8738160929434399
3367,Palisangre,68.0,15.0,18.0,1,0.0,673793.0,9634461.0,False,False,False,Inlier,-0.5352359706982367,-1.0957735614979403,-1.0957735614979403,-0.5352359706982367
3368,Cumala blanca,48.0,12.0,19.0,1,1.411,673806.0,9634462.0,True,False,False,Inlier,-0.8922909570664038,-0.7852498064664966,-0.7852498064664966,-0.8922909570664038
3369,Mari mari,64.0,10.0,18.0,1,0.0,673807.0,9634471.0,False,False,False,Inlier,-0.291260483479171,-1.1120951454352714,-1.1120951454352714,-0.291260483479171
3370,Azucar huayo,51.0,20.0,23.0,1,0.0,673849.0,9634426.0,False,False,False,Inlier,-0.9437290132877832,0.9286858484788528,0.9286858484788528,-0.9437290132877832
3371,Mashonaste,54.0,15.0,19.0,1,0.0,673884.0,9634444.0,False,False,False,Inlier,-0.2951152958758055,-0.5366828181095892,-0.5366828181095892,-0.2951152958758055
3372,Mari mari,97.0,16.0,20.0,1,7.685,673942.0,9634477.0,True,False,False,Inlier,1.627062201888839,-0.39557746783939207,-0.39557746783939207,1.627062201888839
3373,Palisangre,85.0,20.0,24.0,1,7.377,673971.0,9634495.0,True,False,False,Inlier,0.4957150460636125,1.4876396033581298,1.4876396033581298,0.4957150460636125
3374,Almendro,53.0,12.0,18.0,1,0.0,674064.0,9634488.0,False,False,False,Inlier,-1.1964040942745828,-0.3614149261173269,-0.3614149261173269,-1.1964040942745828
3375,Machimango blanco,52.0,15.0,19.0,1,0.0,674069.0,9634486.0,False,False,False,Inlier,-0.7868614823360145,-0.47902711776139373,-0.47902711776139373,-0.7868614823360145
3376,Pashaco,58.0,16.0,19.0,1,0.0,674066.0,9634489.0,False,False,False,Inlier,-1.0704470582835934,-0.7304290641319682,-0.7304290641319682,-1.0704470582835934
3377,Cumala llorona,55.0,15.0,20.0,1,2.316,674113.0,9634484.0,True,False,False,Inlier,-0.3977484436085685,-0.09585311515779432,-0.09585311515779432,-0.3977484436085685
3378,Marupa,48.0,14.0,19.0,1,0.0,674223.0,9634452.0,False,False,False,Inlier,-1.038937726320119,-0.6824372531572895,-0.6824372531572895,-1.038937726320119
3379,Mari mari,67.0,14.0,20.0,1,0.0,674229.0,9634454.0,False,False,False,Inlier,-0.11686751208207917,-0.39557746783939207,-0.39557746783939207,-0.11686751208207917
3380,Panguana,102.0,20.0,24.0,1,10.623,674275.0,9634444.0,True,False,False,Inlier,1.0655977431030044,1.2712629510407378,1.2712629510407378,1.0655977431030044
3381,Machimango blanco,52.0,15.0,19.0,1,0.0,674373.0,9634445.0,False,False,False,Inlier,-0.7868614823360145,-0.47902711776139373,-0.47902711776139373,-0.7868614823360145
3382,Cachimbo,86.0,20.0,23.0,1,7.551,674336.0,9634353.0,True,False,False,Inlier,0.2490209591227769,0.6771511905664809,0.6771511905664809,0.2490209591227769
3383,Mari mari,87.0,18.0,22.0,1,6.955,674337.0,9634348.0,True,False,False,Inlier,1.0457522972318662,0.3209402097564872,0.3209402097564872,1.0457522972318662
3384,Anuje rumo,54.0,16.0,19.0,1,0.0,674223.0,9634421.0,False,False,False,Inlier,-0.9473875789700312,-0.29119418587370977,-0.29119418587370977,-0.9473875789700312
3385,Pashaco,80.0,14.0,20.0,1,4.574,674217.0,9634418.0,True,False,False,Inlier,0.3715133542108661,-0.298454886419514,-0.298454886419514,0.3715133542108661
3386,Almendro,74.0,16.0,20.0,1,4.473,674222.0,9634408.0,True,False,False,Inlier,-0.18035988039879386,0.584204949066366,0.584204949066366,-0.18035988039879386
3387,Pashaco,76.0,18.0,21.0,1,5.308,674161.0,9634362.0,True,False,False,Inlier,0.10933873375732804,0.13351929129294018,0.13351929129294018,0.10933873375732804
3388,Canela moena,47.0,12.0,18.0,1,1.353,674110.0,9634358.0,True,False,False,Inlier,-0.9626970185955129,-0.09354923076342975,-0.09354923076342975,-0.9626970185955129
3389,Palisangre,63.0,18.0,22.0,1,3.647,674110.0,9634369.0,True,False,False,Inlier,-0.8384568579811336,0.6265018817394398,0.6265018817394398,-0.8384568579811336
3390,Pashaco,53.0,15.0,18.0,1,0.0,673923.0,9634394.0,False,False,False,Inlier,-1.398165333850516,-1.1624032418444223,-1.1624032418444223,-1.398165333850516
3391,Machimango blanco,61.0,15.0,18.0,1,2.849,673895.0,9634369.0,True,False,False,Inlier,0.3007798157734933,-1.0616276663901154,-1.0616276663901154,0.3007798157734933
3392,Cumala llorona,57.0,18.0,21.0,1,2.986,673895.0,9634361.0,True,False,False,Inlier,-0.19464285538291637,0.3122956332560403,0.3122956332560403,-0.19464285538291637
3393,Caimitillo,68.0,16.0,20.0,1,3.777,673783.0,9634377.0,True,False,False,Inlier,0.46493328685966007,0.1687631851389036,0.1687631851389036,0.46493328685966007
3394,Sacha casho,71.0,16.0,20.0,1,4.118,673782.0,9634350.0,True,False,False,Inlier,-0.3656176255446743,-0.7098569450910557,-0.7098569450910557,-0.3656176255446743
3395,Cumala llorona,69.0,20.0,24.0,1,4.861,673757.0,9634329.0,True,False,False,Inlier,1.0239906739709963,1.5367418784975442,1.5367418784975442,1.0239906739709963
3396,Cumala llorona,46.0,15.0,18.0,1,0.0,673619.0,9634381.0,False,False,False,Inlier,-1.311723590624003,-0.9121506119854637,-0.9121506119854637,-1.311723590624003
3397,Almendro,65.0,12.0,18.0,1,2.588,673567.0,9634346.0,True,False,False,Inlier,-0.6158074006312749,-0.3614149261173269,-0.3614149261173269,-0.6158074006312749
3398,Aguanillo,46.0,16.0,20.0,1,1.728,673572.0,9634338.0,True,False,False,Inlier,-1.010105004443142,,,-1.010105004443142
3399,Ana caspi,62.0,18.0,21.0,1,3.532,673608.0,9634313.0,True,False,False,Inlier,-0.7168444254749573,-0.1990979759939765,-0.1990979759939765,-0.7168444254749573
3400,Cumala blanca,47.0,15.0,19.0,1,1.692,673634.0,9634288.0,True,False,False,Inlier,-1.0034883103786305,-0.7852498064664966,-0.7852498064664966,-1.0034883103786305
3401,Almendro,65.0,16.0,20.0,1,3.451,673643.0,9634300.0,True,False,False,Inlier,-0.6158074006312749,0.584204949066366,0.584204949066366,-0.6158074006312749
3402,Cumala blanca,53.0,15.0,19.0,1,2.151,673797.0,9634291.0,True,False,False,Inlier,-0.33630419050527066,-0.7852498064664966,-0.7852498064664966,-0.33630419050527066
3403,Pashaco,52.0,15.0,20.0,1,0.0,673830.0,9634279.0,False,False,False,Inlier,-1.4637089889639006,-0.298454886419514,-0.298454886419514,-1.4637089889639006
3404,Cumala blanca,54.0,18.0,23.0,1,2.68,673888.0,9634311.0,True,False,False,Inlier,-0.22510683719304406,0.9713533411618802,0.9713533411618802,-0.22510683719304406
3405,Cumala blanca,53.0,18.0,24.0,1,2.581,673904.0,9634289.0,True,False,False,Inlier,-0.33630419050527066,1.4105041280689745,1.4105041280689745,-0.33630419050527066
